,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
0,2021-06-14 21:40:00,227.66887,24.9,10.6,112.42629,15.1,0.95,0.14,0.90444,0.2
0,2021-06-14 21:45:00,193.16012,24.9,10.6,100.89,15.1,0.95,0.14,0.90444,0.2
0,2021-06-14 21:50:00,97.47629,24.9,12.27371,100.89,15.1,0.95,0.14,0.90444,0.2
0,2021-06-14 21:55:00,98.26618,24.9,10.6,100.89,15.1,0.95,0.05,0.45,0.18
0,2021-06-14 22:00:00,96.86267,24.9,10.6,100.89,15.1,0.95,0.21,1.03,0.2
0,2021-06-14 22:05:00,142.40058,40.36,10.7,114.39564,15.1,0.9,0.03,0.18,0.18
0,2021-06-14 22:10:00,194.98805,24.9,7.5,99.0,15.1,0.8,0.18,0.8,0.19
0,2021-06-14 22:15:00,243.58643,24.9,10.7,49.98,15.1,0.8,0.18,0.22095,0.18
0,2021-06-14 22:20:00,181.24878,24.9,7.5,47.43648,15.1,0.8,0.03,0.18,0.18
0,2021-06-14 22:25:00,140.17055,24.9,5.95,34.89332,15.1,0.8,0.18,0.45,0.18
0,2021-06-14 22:30:00,106.26633,24.9,7.73,50.89435,15.1,0.8,0.14,0.18,0.18
0,2021-06-14 22:35:00,177.78734,24.9,10.7,70.29,15.1,0.8,0.18,0.22095,0.18
0,2021-06-14 22:40:00,141.3804,24.9,10.7,63.2331,15.1,0.8,0.21,0.44,0.18
0,2021-06-14 22:45:00,141.4105,24.9,7.965,58.07286,15.1,0.8,0.18,0.22095,0.18
0,2021-06-14 22:50:00,142.57884,24.9,10.7,86.48884,15.0,0.8,0.18,0.22095,0.18
0,2021-06-14 22:55:00,143.77346,24.9,6.0,86.88346,15.0,0.8,0.03,0.18,0.15
0,2021-06-14 23:00:00,143.83046,24.9,5.95,87.74046,15.0,0.8,0.14,0.22366,0.18
0,2021-06-14 23:05:00,141.75138,24.9,5.95,110.21353,13.73,0.8,0.18,0.8,0.18
0,2021-06-14 23:10:00,220.23071,40.36,5.95,164.61071,13.73,0.8,0.19,1.03,0.19
0,2021-06-14 23:15:00,229.39843,24.9,5.95,172.50843,15.0,0.8,0.6,1.64295,0.43
0,2021-06-14 23:20:00,144.46633,24.9,5.95,103.01651,9.4,0.8,0.18,0.8,0.18
0,2021-06-14 23:25:00,148.19779,24.9,5.95,106.74797,9.4,0.8,0.18,1.03,0.18
0,2021-06-14 23:30:00,140.91652,24.9,5.95,99.46637,9.4,0.8,0.14,0.38,0.18
0,2021-06-14 23:35:00,187.90944,24.9,5.95,126.13557,13.73,0.8,0.18,0.95,0.41
0,2021-06-14 23:40:00,185.21809,24.9,5.95,121.3653,13.73,0.8,0.03,0.38,0.18
0,2021-06-14 23:45:00,145.30882,18.4,5.95,99.0,10.254,0.8,0.18,1.0,0.18
0,2021-06-14 23:50:00,137.35982,18.4,5.95,99.0,7.73,0.8,0.14,0.8,0.18
0,2021-06-14 23:55:00,138.77982,18.4,5.95,99.0,7.73,0.8,0.14,0.8,0.18
