,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
24,2021-01-22 21:00:00,38.30181,10.24003,9.14878,6.0,2.77,0.88,0.05,1.99,0.99
24,2021-01-22 21:05:00,43.89923,10.36,10.99,7.745,2.0,0.88,0.81,2.65,1.0
24,2021-01-22 21:10:00,50.70109,14.73,10.99,15.0,4.52399,0.88,0.5,1.99,0.99
24,2021-01-22 21:15:00,48.93153,7.98,10.99,7.73,2.0,0.88,0.05,1.03,0.42
24,2021-01-22 21:20:00,40.70861,7.0,5.36,5.0,1.73,0.88,0.05,1.03,0.2
24,2021-01-22 21:25:00,40.30617,5.48,3.8,4.98,1.7,0.88,0.05,1.03,0.2
24,2021-01-22 21:30:00,36.86258,5.48,3.8,4.36433,1.6,0.88,0.05,1.03,0.42
24,2021-01-22 21:35:00,40.45683,7.89,3.31388,4.96258,1.7,0.88,0.2,1.03,0.42
24,2021-01-22 21:40:00,40.74379,7.0,2.5,4.0,1.73,0.88,0.4,1.8,0.44
24,2021-01-22 21:45:00,39.3745,7.98,2.5,3.0,1.49,0.88,0.05,1.03,0.42
24,2021-01-22 21:50:00,39.58741,7.98,2.5,3.68,1.49,0.88,0.81,1.8,0.44
24,2021-01-22 21:55:00,39.24836,7.98,2.5,3.89,1.7,0.88,0.4,1.4,0.44
24,2021-01-22 22:00:00,37.29704,7.89,2.5,3.68,1.6,0.88,0.2,1.03,0.42
24,2021-01-22 22:05:00,58.07327,9.99,3.8,4.99,2.0,0.88,0.2,1.03,0.42
24,2021-01-22 22:10:00,54.35207,10.36,3.99,6.09,2.0,0.88,0.2,1.03,0.42
24,2021-01-22 22:15:00,46.17265,8.65832,6.0,4.40832,1.98,0.88,0.2,1.03,0.42
24,2021-01-22 22:20:00,37.23867,9.241,3.99,3.0,1.73,0.88,0.2,1.03,0.42
24,2021-01-22 22:25:00,39.71026,7.98,4.99,3.68,1.73,0.88,0.2,1.03,0.42
24,2021-01-22 22:30:00,39.27488,7.98,4.99,3.0,1.73,0.88,0.2,1.03,0.42
24,2021-01-22 22:35:00,39.96338,7.98,4.99,3.0,1.73,0.88,0.2,1.03,0.42
24,2021-01-22 22:40:00,36.2771,9.241,4.99,2.78,1.49,0.88,0.4,1.4,0.44
24,2021-01-22 22:45:00,36.5983,7.98,6.0,2.0,1.7,0.88,0.99,1.81,0.99
24,2021-01-22 22:50:00,35.81837,7.98,4.99,2.0,1.6,0.88,0.5,1.8,0.99
24,2021-01-22 22:55:00,36.03431,8.88976,4.99,2.78,1.6,0.88,0.4,1.8,0.44
24,2021-01-22 23:00:00,36.08811,8.75134,6.0,2.78,1.6,0.88,0.99,1.95,0.99
24,2021-01-22 23:05:00,38.11366,8.57692,6.0,2.95,1.7,0.88,0.2,1.03,0.42
24,2021-01-22 23:10:00,38.25064,8.57692,7.73,2.95,1.6,0.88,0.2,1.03,0.42
24,2021-01-22 23:15:00,40.56056,8.57692,6.0,3.0,1.73,0.88,0.4,1.4,0.44
24,2021-01-22 23:20:00,41.16142,7.98,6.0,3.24639,1.73,0.88,0.4,1.8,0.44
24,2021-01-22 23:25:00,36.76809,9.241,4.99,2.95,1.7,0.88,0.2,1.03,0.42
24,2021-01-22 23:30:00,38.68972,7.98,4.99,2.95,1.6,0.88,0.4,1.4,0.44
24,2021-01-22 23:35:00,58.43114,9.99,3.99,3.0,1.6,0.88,1.0,1.81,0.79
24,2021-01-22 23:40:00,44.39798,7.98,5.56523,2.78,1.6,0.88,0.81,1.4,0.44
24,2021-01-22 23:45:00,43.55838,9.241,4.99,2.0,1.6,0.88,0.99,1.8,0.79
24,2021-01-22 23:50:00,42.545,9.241,6.0,2.0,1.6,0.88,0.99,1.81,0.79
24,2021-01-22 23:55:00,39.72267,8.57692,6.0,2.0,1.6,0.88,0.81,1.8,0.44
